"Maker","Type","Name","Year","Sales","comment","Model","Year_true","Month","price","kudou","kata","TransMission","WheelBase","MinRideHeight","weight","capacity","SeatRaw","NumofDoor","base_color","option_color","種類","engine","過給器","displacement","FuelType","TankCapacity","HorsePower","MaxTorque","FuelEfficiency","overall_length","overall_width","overall_height","interior_length","interior_width","interior_height"
"Toyota","Regular","ウィッシュ",2015,13204,NA,"1.8 X",2015,5,190.6,"FF","DBA-ZGE20G","CVT",2750,150,1350,7,3,5,"シルバーメタリック、グレーメタリック、ブラック、レッドマイカメタリック、グレイッシュティールメタリック、ダークブルーマイカ、ブロンズマイカメタリック、レッドマイカメタリック、ブラッキッシュレッドマイカ、オレンジメタリック、ベージュメタリック、サテンブルーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2ZR-FAE","なし",1797,"レギュラー",60,143,17.6,16,4590,1695,1590,2660,1470,1315
"Toyota","Regular","ウィッシュ",2016,10752,NA,"1.8 X",2015,5,190.6,"FF","DBA-ZGE20G","CVT",2750,150,1350,7,3,5,"シルバーメタリック、グレーメタリック、ブラック、レッドマイカメタリック、グレイッシュティールメタリック、ダークブルーマイカ、ブロンズマイカメタリック、レッドマイカメタリック、ブラッキッシュレッドマイカ、オレンジメタリック、ベージュメタリック、サテンブルーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2ZR-FAE","なし",1797,"レギュラー",60,143,17.6,16,4590,1695,1590,2660,1470,1315
"Toyota","Regular","ウィンダム",2006,289,NA,"3.0 X",2004,7,336,"FF","TA-MCV30","5AT",2720,155,1520,5,2,4,"シルバーメタリック、ブラック、ダークレッドマイカ、ダークブルーマイカ、グレーマイカメタリック","ホワイトパールクリスタルシャイン","V型6気筒DOHC","1MZ-FE","なし",2994,"ハイオク",70,215,30.5,9.8,4865,1810,1455,2025,1510,1185
"Toyota","Regular","ヴェルファイア",2008,38969,NA,"2.4 X",2008,5,300,"FF","DBA-ANH20W","CVT",2950,160,1850,8,3,5,"ブラック、シルバーメタリック、ボルドーマイカメタリック、ベージュメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.6,4850,1830,1890,3160,1585,1400
"Toyota","Regular","ヴェルファイア",2009,49636,NA,"2.4 X",2008,5,300,"FF","DBA-ANH20W","CVT",2950,160,1850,8,3,5,"ブラック、シルバーメタリック、ボルドーマイカメタリック、ベージュメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.6,4850,1830,1890,3160,1585,1400
"Toyota","Regular","ヴェルファイア",2010,61015,NA,"2.4 X",2008,5,300,"FF","DBA-ANH20W","CVT",2950,160,1850,8,3,5,"ブラック、シルバーメタリック、ボルドーマイカメタリック、ベージュメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.6,4850,1830,1890,3160,1585,1400
"Toyota","Regular","ヴェルファイア",2011,27206,NA,"2.4 X",2011,11,300,"FF","DBA-ANH20W","CVT",2950,160,1850,8,3,5,"ブラック、シルバーメタリック、ボルドーマイカメタリック、ライトブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.2,4870,1830,1890,3160,1585,1400
"Toyota","Regular","ヴェルファイア",2012,58513,NA,"2.4 X",2011,11,300,"FF","DBA-ANH20W","CVT",2950,160,1850,8,3,5,"ブラック、シルバーメタリック、ボルドーマイカメタリック、ライトブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.2,4870,1830,1890,3160,1585,1400
"Toyota","Regular","ヴェルファイア",2013,50575,NA,"2.4 X",2011,11,300,"FF","DBA-ANH20W","CVT",2950,160,1850,8,3,5,"ブラック、シルバーメタリック、ボルドーマイカメタリック、ライトブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.2,4870,1830,1890,3160,1585,1400
"Toyota","Regular","ヴェルファイア",2014,36734,NA,"2.4 X",2014,4,308.6,"FF","DBA-ANH20W","CVT",2950,160,1850,8,3,5,"ブラック、シルバーメタリック、ボルドーマイカメタリック、ライトブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.2,4870,1830,1890,3160,1585,1400
"Toyota","Regular","ヴェルファイア",2015,54180,NA,"2.5 X",2015,1,319.8,"FF","DBA-AGH30W","CVT",3000,160,1920,8,3,5,"シルバーメタリック、ブラック、グレイッシュブルーマイカメタリック","ホワイトパールクリスタルシャイン、バーニングブラッククリスタルSガラスF","直列4気筒DOHC","2AR-FE","なし",2493,"レギュラー",75,182,24,11.6,4930,1850,1880,3210,1590,1400
"Toyota","Regular","ヴェルファイア",2016,48982,NA,"2.5 X",2015,1,319.8,"FF","DBA-AGH30W","CVT",3000,160,1920,8,3,5,"シルバーメタリック、ブラック、グレイッシュブルーマイカメタリック","ホワイトパールクリスタルシャイン、バーニングブラッククリスタルSガラスF","直列4気筒DOHC","2AR-FE","なし",2493,"レギュラー",75,182,24,11.6,4930,1850,1880,3210,1590,1400
"Toyota","Regular","ヴォクシー",2006,63546,NA,"2.0 X Eエディション",2005,8,199.5,"FF","DBA-AZR60G","CVT",2825,155,1500,8,3,5,"スーパーホワイトII、シルバーメタリック、ダークグレーマイカメタリック、ベージュメタリック","-","直列4気筒DOHC","1AZ-FSE","なし",1998,"レギュラー",60,155,19.6,14.2,4580,1695,1850,2680,1470,1340
"Toyota","Regular","ヴォクシー",2007,73457,NA,"2.0 トランスX",2007,6,199.5,"FF","DBA-ZRR70G","CVT",2825,165,1530,5,2,5,"シルバーメタリック、ブラック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","3ZR-FE","なし",1986,"レギュラー",60,143,19.8,13.4,4595,1695,1850,2210,1485,1350
"Toyota","Regular","ヴォクシー",2008,70165,NA,"2.0 トランスX",2007,6,199.5,"FF","DBA-ZRR70G","CVT",2825,165,1530,5,2,5,"シルバーメタリック、ブラック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","3ZR-FE","なし",1986,"レギュラー",60,143,19.8,13.4,4595,1695,1850,2210,1485,1350
"Toyota","Regular","ヴォクシー",2009,71426,NA,"2.0 トランスX",2007,6,199.5,"FF","DBA-ZRR70G","CVT",2825,165,1530,5,2,5,"シルバーメタリック、ブラック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","3ZR-FE","なし",1986,"レギュラー",60,143,19.8,13.4,4595,1695,1850,2210,1485,1350
"Toyota","Regular","ヴォクシー",2010,72163,NA,"2.0 トランスX",2010,4,205,"FF","DBA-ZRR70G","CVT",2825,165,1550,5,2,5,"シルバーメタリック、ブラック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","3ZR-FAE","なし",1986,"レギュラー",60,158,20,13.6,4595,1695,1850,2175,1485,1340
"Toyota","Regular","ヴォクシー",2011,48652,NA,"2.0 トランスX",2010,4,205,"FF","DBA-ZRR70G","CVT",2825,165,1550,5,2,5,"シルバーメタリック、ブラック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","3ZR-FAE","なし",1986,"レギュラー",60,158,20,13.6,4595,1695,1850,2175,1485,1340
"Toyota","Regular","ヴォクシー",2012,50539,NA,"2.0 トランスX",2010,4,205,"FF","DBA-ZRR70G","CVT",2825,165,1550,5,2,5,"シルバーメタリック、ブラック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","3ZR-FAE","なし",1986,"レギュラー",60,158,20,13.6,4595,1695,1850,2175,1485,1340
"Toyota","Regular","ヴォクシー",2013,41918,NA,"2.0 トランスX",2010,4,205,"FF","DBA-ZRR70G","CVT",2825,165,1550,5,2,5,"シルバーメタリック、ブラック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","3ZR-FAE","なし",1986,"レギュラー",60,158,20,13.6,4595,1695,1850,2175,1485,1340
"Toyota","Regular","ヴォクシー",2014,109174,NA,"2.0 X Cパッケージ",2014,4,224.2,"FF","DBA-ZRR80G","CVT",2850,160,1560,8,3,5,"シルバーメタリック、ブラック、オーシャンミントメタリック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン、ブラッキッシュアゲハガラスフレーク","直列4気筒DOHC","3ZR-FAE","なし",1986,"レギュラー",55,152,19.7,14.6,4695,1695,1825,2930,1540,1400
"Toyota","Regular","ヴォクシー",2015,92546,NA,"2.0 X Cパッケージ",2014,4,224.2,"FF","DBA-ZRR80G","CVT",2850,160,1560,8,3,5,"シルバーメタリック、ブラック、オーシャンミントメタリック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン、ブラッキッシュアゲハガラスフレーク","直列4気筒DOHC","3ZR-FAE","なし",1986,"レギュラー",55,152,19.7,14.6,4695,1695,1825,2930,1540,1400
"Toyota","Regular","ヴォクシー",2016,91868,NA,"2.0 X Cパッケージ",2016,1,225.4,"FF","DBA-ZRR80G","CVT",2850,160,1560,8,3,5,"シルバーメタリック、ブラック、オーシャンミントメタリック、ダークバイオレットマイカメタリック","ホワイトパールクリスタルシャイン、ブラッキッシュアゲハガラスフレーク","直列4気筒DOHC","3ZR-FAE","なし",1986,"レギュラー",55,152,19.7,14.6,4695,1695,1825,2930,1540,1400
"Toyota","Regular","エスティマ",2006,95626,NA,"2.4 X",2006,1,266.7,"FF","DBA-ACR50W","CVT",2950,150,1700,8,3,5,"ダークブルーマイカ、ブラック、ホワイトパールクリスタルシャイン、ダークレッドマイカメタリック、ミディアムシルバーメタリック、シルバーメタリック、ライトブルーマイカメタリック、シルキーゴールドマイカメタリック","-","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,12.4,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2007,74234,NA,"2.4 X",2007,6,266.7,"FF","DBA-ACR50W","CVT",2950,150,1700,8,3,5,"ダークブルーマイカ、ダークレッドマイカメタリック、シルバーメタリック、ライトブルーマイカメタリック、シルキーゴールドマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,12.4,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2008,58463,NA,"2.4 X",2007,6,266.7,"FF","DBA-ACR50W","CVT",2950,150,1700,8,3,5,"ダークブルーマイカ、ダークレッドマイカメタリック、シルバーメタリック、ライトブルーマイカメタリック、シルキーゴールドマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,12.4,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2009,52403,NA,"2.4 X",2008,12,274,"FF","DBA-ACR50W","CVT",2950,145,1700,8,3,5,"ダークレッドマイカメタリック、ミディアムシルバーメタリック、シルバーメタリック、シルキーゴールドマイカメタリック、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,12.4,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2010,50053,NA,"2.4 X",2009,12,274,"FF","DBA-ACR50W","CVT",2950,145,1700,8,3,5,"ダークレッドマイカメタリック、ミディアムシルバーメタリック、シルバーメタリック、シルキーゴールドマイカメタリック、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,12.4,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2011,32901,NA,"2.4 X",2009,12,274,"FF","DBA-ACR50W","CVT",2950,145,1700,8,3,5,"ダークレッドマイカメタリック、ミディアムシルバーメタリック、シルバーメタリック、シルキーゴールドマイカメタリック、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,12.4,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2012,39331,NA,"2.4 X",2012,5,275,"FF","DBA-ACR50W","CVT",2950,145,1700,8,3,5,"ブラック、シルバーメタリック、アイスチタニウムマイカメタリック、ボルドーマイカメタリック、グレイッシュブルーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.6,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2013,34882,NA,"2.4 X",2013,5,275,"FF","DBA-ACR50W","CVT",2950,145,1700,8,3,5,"ブラック、シルバーメタリック、アイスチタニウムマイカメタリック、ボルドーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.6,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2014,25688,NA,"2.4 X",2014,9,287.9,"FF","DBA-ACR50W","CVT",2950,145,1700,8,3,5,"ブラック、シルバーメタリック、アイスチタニウムマイカメタリック、ボルドーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.6,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2015,17193,NA,"2.4 X",2014,9,287.9,"FF","DBA-ACR50W","CVT",2950,145,1700,8,3,5,"ブラック、シルバーメタリック、アイスチタニウムマイカメタリック、ボルドーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.6,4795,1800,1730,3010,1580,1255
"Toyota","Regular","エスティマ",2016,20336,NA,"2.4 アエラス",2016,6,327.1,"FF","DBA-ACR50W","CVT",2950,160,1730,8,3,5,"シルバーメタリック、アイスチタニウムマイカメタリック、ブラック、レッドマイカメタリック、ダークシェリーマイカメタリック","ブラックxレッドマイカメタリック、ブラックxダークシェリーマイカメタリック、ブラックxアイスチタニウムマイカM、ホワイトパールクリスタルシャイン、スパークリングブラックPクリスタルS","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",65,170,22.8,11.6,4820,1810,1745,3010,1580,1255
"Toyota","Regular","オーリス",2006,9342,NA,"1.5 150X",2006,10,162.2,"FF","DBA-NZE151H","CVT",2600,140,1240,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、ダークブルーマイカ、ライトブルーマイカメタリック、パープルメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,17.6,4220,1760,1515,1985,1460,1245
"Toyota","Regular","オーリス",2007,32343,NA,"1.5 150X",2006,10,162.2,"FF","DBA-NZE151H","CVT",2600,140,1240,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、ダークブルーマイカ、ライトブルーマイカメタリック、パープルメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,17.6,4220,1760,1515,1985,1460,1245
"Toyota","Regular","オーリス",2008,22900,NA,"1.5 150X",2006,10,162.2,"FF","DBA-NZE151H","CVT",2600,140,1240,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、ダークブルーマイカ、ライトブルーマイカメタリック、パープルメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,17.6,4220,1760,1515,1985,1460,1245
"Toyota","Regular","オーリス",2009,13513,NA,"1.5 150X",2008,12,162.2,"FF","DBA-NZE151H","CVT",2600,140,1240,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、ダークブルーマイカ、ライトブルーマイカメタリック、ダークブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,17.6,4220,1760,1515,1985,1460,1245
"Toyota","Regular","オーリス",2010,18606,NA,"1.5 150X",2010,10,162.2,"FF","DBA-NZE151H","CVT",2600,140,1240,5,2,5,"シルバーメタリック、グレーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,20,4245,1760,1515,1985,1460,1245
"Toyota","Regular","オーリス",2011,7240,NA,"1.5 150X",2010,10,162.2,"FF","DBA-NZE151H","CVT",2600,140,1240,5,2,5,"シルバーメタリック、グレーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,20,4245,1760,1515,1985,1460,1245
"Toyota","Regular","オーリス",2012,10117,NA,"1.5 150X Cパッケージ",2012,8,171,"FF","DBA-NZE181H","CVT",2600,140,1220,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、オレンジメタリック、アバンギャルドブロンズメタリック、ブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,108,13.9,18.2,4275,1760,1460,1830,1485,1180
"Toyota","Regular","オーリス",2013,13521,NA,"1.5 150X Cパッケージ",2012,8,171,"FF","DBA-NZE181H","CVT",2600,140,1220,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、オレンジメタリック、アバンギャルドブロンズメタリック、ブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,108,13.9,18.2,4275,1760,1460,1830,1485,1180
"Toyota","Regular","オーリス",2014,8838,NA,"1.5 150X Cパッケージ",2014,4,175.9,"FF","DBA-NZE181H","CVT",2600,140,1220,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、オレンジメタリック、アバンギャルドブロンズメタリック、ブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,108,13.9,18.2,4275,1760,1460,1830,1485,1180
"Toyota","Regular","オーリス",2015,7995,NA,"1.5 150X Cパッケージ",2015,4,179,"FF","DBA-NZE181H","CVT",2600,140,1220,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、シトラスマイカメタリック、ブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,108,13.9,18.2,4330,1760,1480,1830,1485,1180
"Toyota","Regular","オーリス",2016,15445,NA,"1.5 150X Cパッケージ",2015,4,179,"FF","DBA-NZE181H","CVT",2600,140,1220,5,2,5,"シルバーメタリック、ブラックマイカ、レッドマイカメタリック、シトラスマイカメタリック、ブルーメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,108,13.9,18.2,4330,1760,1480,1830,1485,1180
"Toyota","Regular","カムリ",2006,12942,NA,"2.4 G",2006,1,247.8,"FF","DBA-ACV40","5AT",2775,150,1500,5,2,4,"スーパーホワイトII、ブラック、シルバーメタリック、レッドマイカメタリック、ターコイズマイカメタリック、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",70,167,22.8,11.4,4815,1820,1470,2130,1525,1200
"Toyota","Regular","カムリ",2007,7341,NA,"2.4 G",2007,7,247.8,"FF","DBA-ACV40","5AT",2775,150,1500,5,2,4,"スーパーホワイトII、ブラック、ダークブルーマイカ、シルバーメタリック、グレーメタリック、ベージュマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",70,167,22.8,11.4,4815,1820,1470,2130,1525,1200
"Toyota","Regular","カムリ",2008,4864,NA,"2.4 G",2007,7,247.8,"FF","DBA-ACV40","5AT",2775,150,1500,5,2,4,"スーパーホワイトII、ブラック、ダークブルーマイカ、シルバーメタリック、グレーメタリック、ベージュマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",70,167,22.8,11.4,4815,1820,1470,2130,1525,1200
"Toyota","Regular","カムリ",2009,2626,NA,"2.4 G",2009,1,250.5,"FF","DBA-ACV40","5AT",2775,150,1500,5,2,4,"シルバーメタリック、グレーメタリック、ブラック、ベージュメタリック、ダークグリーンマイカ、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",70,167,22.8,11.4,4815,1820,1470,2130,1525,1200
"Toyota","Regular","カムリ",2010,1176,NA,"2.4 G",2009,1,250.5,"FF","DBA-ACV40","5AT",2775,150,1500,5,2,4,"シルバーメタリック、グレーメタリック、ブラック、ベージュメタリック、ダークグリーンマイカ、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AZ-FE","なし",2362,"レギュラー",70,167,22.8,11.4,4815,1820,1470,2130,1525,1200
"Toyota","Regular","カムリ",2011,5286,NA,"2.5",2011,9,304,"FF","DAA-AVV50","CVT",2775,150,1540,5,2,4,"シルバーメタリック、グレーメタリック、ダークスチールマイカ、アティチュードブラックマイカ、オリーブマイカメタリック、トゥルーブルーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AR-FXE","なし",2493,"レギュラー",65,160,21.7,23.4,4825,1825,1470,2080,1525,1210
"Toyota","Regular","カムリ",2012,19306,NA,"2.5",2012,9,304,"FF","DAA-AVV50","CVT",2775,150,1540,5,2,4,"シルバーメタリック、グレーメタリック、ダークスチールマイカ、アティチュードブラックマイカ、オリーブマイカメタリック、トゥルーブルーマイカメタリック、レッドマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AR-FXE","なし",2493,"レギュラー",65,160,21.7,23.4,4825,1825,1470,2080,1525,1210
"Toyota","Regular","カムリ",2013,11572,NA,"2.5",2013,9,305,"FF","DAA-AVV50","CVT",2775,150,1540,5,2,4,"シルバーメタリック、グレーメタリック、ダークスチールマイカ、アティチュードブラックマイカ、トゥルーブルーマイカメタリック、レッドマイカメタリック、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AR-FXE","なし",2493,"レギュラー",65,160,21.7,23.4,4825,1825,1470,2080,1525,1210
"Toyota","Regular","カムリ",2014,8834,NA,"2.5",2014,9,320.8,"FF","DAA-AVV50","CVT",2775,150,1540,5,2,4,"シルバーメタリック、ダークスチールマイカ、アティチュードブラックマイカ、トゥルーブルーマイカメタリック、レッドマイカメタリック、ダークブルーマイカ、グレーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AR-FXE","なし",2493,"レギュラー",65,160,21.7,23.4,4850,1825,1470,2080,1525,1210
"Toyota","Regular","カムリ",2015,7201,NA,"2.5",2015,10,322.1,"FF","DAA-AVV50","CVT",2775,150,1540,5,2,4,"シルバーメタリック、ダークスチールマイカ、アティチュードブラックマイカ、トゥルーブルーマイカメタリック、レッドマイカメタリック、グレーマイカメタリック、ダークブルーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AR-FXE","なし",2493,"レギュラー",65,160,21.7,23.4,4850,1825,1470,2080,1525,1210
"Toyota","Regular","カムリ",2016,4900,NA,"2.5",2015,5,320.8,"FF","DAA-AVV50","CVT",2775,150,1540,5,2,4,"シルバーメタリック、ダークスチールマイカ、アティチュードブラックマイカ、トゥルーブルーマイカメタリック、レッドマイカメタリック、グレーマイカメタリック、ダークブルーマイカメタリック","ホワイトパールクリスタルシャイン","直列4気筒DOHC","2AR-FXE","なし",2493,"レギュラー",65,160,21.7,23.4,4850,1825,1470,2080,1525,1210
"Toyota","Regular","カルディナ",2006,10898,NA,"1.8 X",2005,1,182.7,"FF","CBA-ZZT241W","4AT",2700,160,1240,5,2,5,"スーパーレッドV、シルバーメタリック、ブラックマイカ、ホワイトパールクリスタルシャイン、ブルーマイカメタリック","スーパーホワイトII","直列4気筒DOHC","1ZZ-FE","なし",1794,"レギュラー",60,132,17.3,15.6,4510,1740,1445,1905,1455,1165
"Toyota","Regular","カルディナ",2007,4453,NA,"1.8 X",2005,1,182.7,"FF","CBA-ZZT241W","4AT",2700,160,1240,5,2,5,"スーパーレッドV、シルバーメタリック、ブラックマイカ、ホワイトパールクリスタルシャイン、ブルーマイカメタリック","スーパーホワイトII","直列4気筒DOHC","1ZZ-FE","なし",1794,"レギュラー",60,132,17.3,15.6,4510,1740,1445,1905,1455,1165
"Toyota","Regular","カローラ",2006,143176,NA,"1.5 X",2006,10,149.1,"FF","DBA-NZE141","CVT",2600,160,1130,5,2,4,"スーパーホワイトII、ライトグリーンメタリック、シルバーメタリック、グレーメタリック、ダークブルーマイカ、ベージュマイカメタリック","-","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,18.2,4410,1695,1460,1950,1440,1205
"Toyota","Regular","カローラ",2007,147069,NA,"1.5 X",2006,10,149.1,"FF","DBA-NZE141","CVT",2600,160,1130,5,2,4,"スーパーホワイトII、ライトグリーンメタリック、シルバーメタリック、グレーメタリック、ダークブルーマイカ、ベージュマイカメタリック","-","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,18.2,4410,1695,1460,1950,1440,1205
"Toyota","Regular","カローラ",2008,144051,NA,"1.5 X",2008,10,144,"FF","DBA-NZE141","CVT",2600,160,1130,5,2,4,"スーパーホワイトII、シルバーメタリック、ダークブルーマイカ、ベージュメタリック、ダークブルーマイカ、ダークレッドマイカ","-","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,18.2,4410,1695,1460,1950,1440,1205
"Toyota","Regular","カローラ",2009,90178,NA,"1.5 X",2009,10,144,"FF","DBA-NZE141","CVT",2600,160,1130,5,2,4,"スーパーホワイトII、ダークレッドマイカ、ベージュメタリック、シルバーメタリック、ブラックマイカ、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,18.6,4410,1695,1460,1950,1440,1205
"Toyota","Regular","カローラ",2010,111265,NA,"1.5 X",2010,4,144,"FF","DBA-NZE141","CVT",2600,160,1130,5,2,4,"スーパーホワイトII、ダークレッドマイカ、ベージュメタリック、シルバーメタリック、ブラックマイカ、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,20,4410,1695,1460,1950,1440,1205
"Toyota","Regular","カローラ",2011,70758,NA,"1.5 X",2010,4,144,"FF","DBA-NZE141","CVT",2600,160,1130,5,2,4,"スーパーホワイトII、ダークレッドマイカ、ベージュメタリック、シルバーメタリック、ブラックマイカ、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NZ-FE","なし",1496,"レギュラー",50,110,14.3,20,4410,1695,1460,1950,1440,1205
"Toyota","Regular","カローラ",2012,80459,NA,"1.3 X",2012,5,139.5,"FF","DBA-NRE160","CVT",2600,155,1050,5,2,4,"スーパーホワイトII、シルバーメタリック、メローシルバーメタリック、ブラックマイカ、ブラッキッシュレッドマイカ、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NR-FE","なし",1329,"レギュラー",42,95,12.3,20.6,4360,1695,1460,1945,1430,1200
"Toyota","Regular","カローラ",2013,101664,NA,"1.3 X",2012,5,139.5,"FF","DBA-NRE160","CVT",2600,155,1050,5,2,4,"スーパーホワイトII、シルバーメタリック、メローシルバーメタリック、ブラックマイカ、ブラッキッシュレッドマイカ、ダークブルーマイカ","ホワイトパールクリスタルシャイン","直列4気筒DOHC","1NR-FE","なし",1329,"レギュラー",42,95,12.3,20.6,4360,1695,1460,1945,1430,1200
